shipment_id,order_id,carrier,shipping_method,distance_band,promised_days,actual_days,actual_minus_promised,hours_to_ship,shipping_state,state,order_total,order_subtotal,shipping_fee,tax_amount,shipping_to_subtotal_ratio,payment_method,device_type,ip_country,promo_used,customer_segment,loyalty_tier,total_items,unique_products,late_delivery
1556,1556,UPS,standard,national,7,8,1,7.0,CO,CO,510.6,471.5,7.69,31.41,0.01630965005302227,card,desktop,US,0,budget,none,4,4,1
1557,1557,UPS,standard,regional,6,7,1,6.0,CO,CO,355.28,319.9,8.74,26.64,0.0273210378243201,paypal,mobile,US,0,budget,none,7,5,1
1558,1558,USPS,expedited,local,2,7,5,25.0,CO,CO,846.89,781.27,14.74,50.88,0.018866717012044492,card,mobile,US,0,budget,none,7,4,1
1559,1559,FedEx,expedited,regional,3,5,2,14.0,CO,CO,425.53,386.18,14.39,24.96,0.03726241648971982,card,desktop,US,0,budget,none,6,5,1
1560,1560,UPS,standard,national,7,7,0,5.0,CO,CO,547.5,506.04,8.74,32.72,0.01727136194767212,card,mobile,CA,0,budget,none,7,5,0
1561,1561,UPS,standard,regional,6,8,2,3.0,CO,CO,375.83,336.58,8.04,31.21,0.0238873373343633,card,mobile,US,0,budget,none,5,5,1
1562,1562,FedEx,standard,regional,6,8,2,31.0,CO,CO,342.95,309.83,8.74,24.38,0.028209017848497567,paypal,desktop,US,1,budget,none,7,4,1
1563,1563,UPS,standard,local,5,6,1,31.0,WA,CO,77.29,65.22,6.99,5.08,0.10717571297148115,card,mobile,US,1,budget,none,1,1,1
1564,1564,FedEx,standard,national,7,8,1,23.0,CO,CO,348.3,324.0,7.69,16.61,0.023734567901234568,card,mobile,US,1,budget,none,4,4,1
1565,1565,UPS,standard,regional,6,7,1,15.0,CO,CO,337.79,301.35,8.39,28.05,0.02784138045462087,bank,desktop,US,0,budget,none,6,5,1
1566,1566,USPS,standard,local,5,9,4,24.0,CO,CO,457.52,421.86,6.99,28.67,0.016569478025885365,bank,mobile,US,0,budget,none,2,2,1
1567,1567,UPS,standard,regional,6,7,1,34.0,CO,CO,711.04,642.93,7.69,60.42,0.011960866657334392,paypal,desktop,US,1,budget,none,4,3,1
1568,1568,FedEx,standard,national,7,7,0,21.0,IL,CO,552.21,509.84,8.39,33.98,0.016456143103718814,paypal,mobile,US,0,budget,none,6,5,0
1569,1569,UPS,standard,local,5,5,0,24.0,CO,CO,231.1,210.0,6.99,14.11,0.03328571428571429,card,mobile,US,0,budget,none,1,1,0
1570,1570,UPS,standard,regional,6,6,0,21.0,IL,CO,325.82,294.7,7.34,23.78,0.02490668476416695,card,mobile,US,0,budget,none,3,2,0
1571,1571,UPS,standard,local,5,7,2,6.0,CO,CO,596.9,542.88,8.04,45.98,0.014809902740937223,card,mobile,US,0,budget,none,5,5,1
1572,1572,UPS,standard,regional,6,8,2,36.0,CO,CO,719.52,651.92,8.39,59.21,0.012869677261013623,card,desktop,US,0,budget,none,6,5,1
1573,1573,UPS,overnight,regional,2,3,1,16.0,CO,CO,496.98,438.76,26.39,31.83,0.06014677728142948,card,mobile,US,0,budget,none,6,5,1
1574,1574,UPS,standard,local,5,6,1,11.0,WA,CO,107.34,93.93,6.99,6.42,0.07441711913126796,card,mobile,US,1,budget,none,1,1,1
1575,1575,UPS,standard,regional,6,8,2,30.0,CO,CO,521.67,469.55,8.74,43.38,0.018613566180385475,card,mobile,US,0,budget,none,7,4,1
1576,1576,UPS,standard,national,7,7,0,18.0,CO,CO,215.79,195.65,6.99,13.15,0.03572706363404038,card,mobile,US,0,budget,none,1,1,0
1577,1577,UPS,expedited,regional,3,3,0,7.0,CO,CO,269.96,242.91,13.34,13.71,0.05491745914124573,card,mobile,US,0,budget,none,3,3,0
1578,1578,FedEx,expedited,national,4,5,1,12.0,CO,CO,573.23,514.74,14.04,44.45,0.02727590628278354,card,desktop,US,0,budget,none,5,4,1
1579,1579,UPS,standard,regional,6,7,1,23.0,CO,CO,283.86,254.33,7.69,21.84,0.03023630715998899,paypal,desktop,US,0,budget,none,4,3,1
1580,1580,FedEx,standard,local,5,9,4,10.0,CO,CO,956.02,900.38,7.69,47.95,0.00854083831271241,card,desktop,US,1,budget,none,4,2,1
1581,1581,UPS,standard,regional,6,8,2,35.0,CO,CO,523.42,482.74,8.04,32.64,0.016654928118656005,card,mobile,US,1,budget,none,5,5,1
1582,1582,USPS,expedited,regional,3,4,1,36.0,CO,CO,759.51,697.63,0.0,61.88,0.0,card,mobile,US,1,budget,none,5,4,1
1583,1583,USPS,standard,regional,6,8,2,18.0,CO,CO,441.33,398.22,7.34,35.77,0.01843202250012556,card,mobile,US,0,budget,none,3,3,1
1584,1584,FedEx,standard,local,5,6,1,17.0,CO,CO,214.7,195.09,8.04,11.57,0.041211748423804394,bank,mobile,US,1,budget,none,5,4,1
1585,1585,UPS,standard,regional,6,5,-1,16.0,NY,CO,54.92,45.11,6.99,2.82,0.1549545555309244,card,mobile,US,0,budget,none,1,1,0
1586,1586,USPS,standard,regional,6,7,1,17.0,CO,CO,93.4,81.12,7.34,4.94,0.09048323471400394,paypal,desktop,US,0,budget,none,3,2,1
1587,1587,UPS,overnight,local,1,2,1,10.0,CO,CO,822.78,746.01,25.69,51.08,0.034436535703274755,bank,desktop,US,0,budget,none,4,4,1
1588,1588,UPS,standard,regional,6,6,0,4.0,CO,CO,408.37,381.23,7.34,19.8,0.01925346903444115,bank,mobile,US,0,budget,none,3,2,0
1589,1589,USPS,standard,regional,6,8,2,29.0,CO,CO,188.01,168.62,6.99,12.4,0.04145415727671688,card,desktop,US,0,budget,none,1,1,1
1590,1590,UPS,expedited,regional,3,5,2,16.0,CO,CO,44.43,29.1,12.99,2.34,0.44639175257731956,bank,mobile,US,0,budget,none,1,1,1
1591,1591,UPS,expedited,regional,3,3,0,4.0,CO,CO,79.57,62.99,12.99,3.59,0.20622321003333863,card,desktop,US,0,budget,none,2,2,0
1592,1592,UPS,expedited,local,2,3,1,31.0,WA,CO,938.31,874.2,14.39,49.72,0.016460764127202012,card,mobile,US,0,budget,none,6,5,1
1593,1593,FedEx,standard,regional,6,7,1,19.0,CO,CO,804.34,731.04,7.69,65.61,0.01051926023199825,bank,mobile,US,0,budget,none,4,2,1
1594,1594,FedEx,standard,regional,6,7,1,3.0,CO,CO,824.8,750.77,8.04,65.99,0.010709005421101002,card,desktop,US,0,budget,none,5,3,1
1595,1595,USPS,expedited,regional,3,5,2,17.0,CO,CO,416.34,370.54,14.04,31.76,0.03789064608409348,card,mobile,US,1,budget,none,5,4,1
1596,1596,USPS,standard,local,5,6,1,13.0,CO,CO,24.34,16.1,6.99,1.25,0.4341614906832298,card,mobile,US,1,budget,none,1,1,1
1597,1597,UPS,standard,local,5,6,1,30.0,CO,CO,540.38,505.52,8.39,26.47,0.01659677164108245,card,tablet,US,0,budget,none,6,5,1
1598,1598,USPS,standard,regional,6,10,4,23.0,CO,CO,147.48,128.53,7.34,11.61,0.05710729012681864,card,mobile,CA,0,budget,none,3,3,1
1599,1599,UPS,standard,national,7,8,1,35.0,CO,CO,98.19,85.53,6.99,5.67,0.08172571027709576,paypal,mobile,US,0,budget,none,2,2,1
1600,1600,UPS,standard,local,5,7,2,23.0,CO,CO,114.18,98.29,8.04,7.85,0.0817987587750534,card,mobile,US,0,budget,none,5,4,1
1601,1601,USPS,expedited,regional,3,4,1,17.0,CO,CO,412.74,369.82,14.04,28.88,0.03796441512086961,paypal,desktop,US,0,budget,none,5,4,1
1602,1602,UPS,expedited,regional,3,3,0,15.0,CO,CO,93.85,85.83,0.0,8.02,0.0,card,desktop,US,1,budget,none,4,3,0
1603,1603,FedEx,standard,national,7,10,3,8.0,WA,CO,572.9,515.95,8.39,48.56,0.016261265626514195,card,desktop,US,0,budget,none,6,5,1
1604,1604,UPS,standard,local,5,6,1,22.0,CO,CO,341.15,316.1,0.0,25.05,0.0,card,mobile,US,1,budget,none,2,1,1
1605,1605,USPS,standard,regional,6,7,1,30.0,CO,CO,349.36,316.1,6.99,26.27,0.022113255298956025,card,desktop,US,1,budget,none,2,1,1
1606,1606,UPS,standard,national,7,6,-1,32.0,CO,CO,224.57,198.81,6.99,18.77,0.0351591972234797,card,mobile,US,0,budget,none,2,2,0
1607,1607,UPS,standard,national,7,10,3,8.0,CO,CO,358.8,326.24,8.74,23.82,0.02679009318293281,paypal,tablet,US,0,budget,none,7,5,1
1608,1608,FedEx,expedited,local,2,3,1,22.0,CO,CO,313.78,283.3,13.34,17.14,0.04708789269325803,card,mobile,CA,0,budget,none,3,3,1
1609,1609,FedEx,standard,regional,6,9,3,36.0,CO,CO,454.07,418.86,0.0,35.21,0.0,paypal,desktop,US,1,budget,none,5,4,1
1610,1610,UPS,expedited,national,4,4,0,32.0,CO,CO,1071.51,996.51,14.39,60.61,0.014440396985479324,paypal,mobile,US,1,budget,none,6,5,0
1611,1611,UPS,expedited,regional,3,3,0,9.0,CO,CO,441.26,401.7,13.69,25.87,0.03408015932287777,card,mobile,US,0,budget,none,4,3,0
1612,1612,UPS,standard,local,5,6,1,27.0,CO,CO,482.59,442.43,8.04,32.12,0.01817236625002825,card,desktop,US,0,budget,none,5,5,1
1613,1613,FedEx,expedited,national,4,7,3,5.0,FL,CO,600.02,553.86,14.04,32.12,0.025349366265843352,card,mobile,US,1,budget,none,5,3,1
1614,1614,FedEx,standard,national,7,7,0,15.0,CO,CO,309.17,286.08,6.99,16.1,0.024433724832214766,card,desktop,US,0,budget,none,2,1,0
1615,1615,UPS,standard,national,7,8,1,13.0,CO,CO,719.74,673.1,7.69,38.95,0.011424751151389096,card,mobile,US,0,budget,none,4,2,1
1616,1616,UPS,standard,regional,6,7,1,34.0,CO,CO,916.5,843.72,8.04,64.74,0.009529227705873985,card,mobile,US,0,budget,none,5,4,1
1617,1617,USPS,expedited,regional,3,5,2,13.0,WA,CO,1028.19,943.07,14.74,70.38,0.015629804786495168,card,mobile,US,0,budget,none,7,5,1
1618,1618,UPS,expedited,local,2,3,1,8.0,CO,CO,425.11,391.3,12.99,20.82,0.033197035522616915,card,mobile,US,0,budget,none,2,1,1
1619,1619,FedEx,standard,regional,6,7,1,8.0,CO,CO,54.0,42.98,6.99,4.03,0.1626337831549558,card,desktop,US,1,budget,none,2,2,1
1620,1620,USPS,standard,local,5,8,3,2.0,CO,CO,989.04,920.94,9.44,58.66,0.010250396334180293,paypal,mobile,US,1,budget,none,9,5,1
1621,1621,UPS,expedited,local,2,5,3,15.0,CO,CO,136.74,113.91,13.34,9.49,0.11710999912211395,card,mobile,US,0,budget,none,3,2,1
1622,1622,UPS,standard,local,5,6,1,18.0,NY,CO,407.51,378.12,8.39,21.0,0.02218872315666984,card,mobile,US,0,budget,none,6,5,1
1623,1623,FedEx,standard,local,5,5,0,8.0,CO,CO,312.16,286.27,6.99,18.9,0.024417507947043005,card,desktop,US,1,budget,none,1,1,0
1624,1624,FedEx,expedited,regional,3,5,2,12.0,CO,CO,670.55,611.89,13.34,45.32,0.021801304155975747,card,desktop,US,0,budget,none,3,2,1
1625,1625,UPS,standard,national,7,8,1,16.0,CO,CO,519.47,478.87,7.69,32.91,0.016058638043727945,paypal,mobile,US,0,budget,none,4,3,1
1626,1626,USPS,standard,local,5,6,1,15.0,CO,CO,655.2,603.4,8.39,43.41,0.01390454093470335,paypal,mobile,US,1,budget,none,6,5,1
1627,1627,UPS,standard,local,5,8,3,21.0,CO,CO,706.88,664.94,7.34,34.6,0.011038589947965229,paypal,mobile,US,0,budget,none,3,2,1
1628,1628,UPS,standard,national,7,9,2,30.0,OH,OH,299.37,273.53,8.04,17.8,0.029393485175300698,card,tablet,US,0,budget,gold,5,3,1
1629,1629,USPS,standard,local,5,7,2,36.0,OH,OH,53.36,42.94,6.99,3.43,0.16278528178854215,card,desktop,NG,0,budget,gold,1,1,1
1630,1630,USPS,expedited,regional,3,3,0,20.0,OH,OH,499.98,449.28,13.69,37.01,0.030470975783475785,paypal,desktop,US,0,budget,gold,4,3,0
1631,1631,FedEx,expedited,regional,3,3,0,3.0,WA,OH,790.27,719.68,13.69,56.9,0.019022343263672744,card,tablet,US,1,budget,gold,4,3,0
1632,1632,FedEx,standard,national,7,8,1,24.0,OH,OH,18.18,10.62,6.99,0.57,0.6581920903954803,card,desktop,US,1,budget,gold,1,1,1
1633,1633,UPS,standard,regional,6,5,-1,30.0,OH,OH,21.18,13.31,6.99,0.88,0.5251690458302029,card,mobile,US,0,budget,gold,1,1,0
1634,1634,UPS,standard,regional,6,8,2,23.0,OH,OH,364.56,339.33,6.99,18.24,0.0205994164972151,card,mobile,US,0,budget,gold,2,2,1
1635,1635,UPS,standard,local,5,7,2,6.0,TX,OH,369.9,337.44,6.99,25.47,0.02071479374110953,card,desktop,US,0,budget,gold,2,2,1
1636,1636,USPS,standard,regional,6,8,2,9.0,OH,OH,815.91,738.28,8.74,68.89,0.011838326922035,card,mobile,US,0,budget,gold,7,4,1
1637,1637,FedEx,standard,local,5,5,0,34.0,OH,OH,824.99,749.07,8.04,67.88,0.010733309303536383,card,mobile,US,0,budget,gold,5,4,0
1638,1638,UPS,standard,regional,6,7,1,22.0,OH,OH,412.1,374.39,6.99,30.72,0.018670370469296725,bank,desktop,US,0,budget,gold,2,2,1
1639,1639,FedEx,standard,local,5,5,0,33.0,OH,OH,405.75,363.01,8.74,34.0,0.02407647172254208,bank,desktop,US,0,budget,gold,7,5,0
1640,1640,USPS,expedited,regional,3,2,-1,29.0,NY,OH,101.74,82.94,13.34,5.46,0.16083916083916083,card,desktop,US,0,budget,gold,3,3,0
1641,1641,UPS,standard,regional,6,6,0,29.0,OH,OH,324.56,296.94,7.69,19.93,0.02589748770795447,card,mobile,US,0,budget,gold,4,4,0
1642,1642,USPS,expedited,regional,3,5,2,4.0,OH,OH,142.79,118.56,14.39,9.84,0.12137314439946019,bank,desktop,US,0,budget,gold,6,4,1
1643,1643,USPS,expedited,local,2,2,0,3.0,OH,OH,197.65,169.71,12.99,14.95,0.0765423369277002,card,mobile,IN,0,budget,gold,1,1,0
1644,1644,UPS,expedited,regional,3,6,3,32.0,OH,OH,737.29,680.63,14.39,42.27,0.021142177100627362,card,mobile,US,1,budget,gold,6,5,1
1645,1645,FedEx,expedited,local,2,3,1,35.0,OH,OH,471.01,418.15,14.04,38.82,0.03357646777472199,bank,desktop,US,0,budget,gold,5,3,1
1646,1646,USPS,standard,national,7,9,2,36.0,OH,OH,439.26,402.73,9.09,27.44,0.022570953244108957,paypal,mobile,US,0,budget,gold,8,5,1
1647,1647,FedEx,expedited,regional,3,3,0,19.0,OH,OH,555.7,506.15,14.39,35.16,0.028430307221179493,card,mobile,US,0,budget,gold,6,5,0
1648,1648,FedEx,standard,regional,6,5,-1,32.0,OH,OH,450.27,417.97,0.0,32.3,0.0,crypto,desktop,US,1,budget,gold,4,4,0
1649,1649,FedEx,expedited,local,2,4,2,13.0,OH,OH,391.08,359.47,13.34,18.27,0.037110190001947305,card,mobile,US,0,budget,gold,3,2,1
1650,1650,FedEx,standard,regional,6,10,4,8.0,OH,OH,573.44,535.69,8.39,29.36,0.015662043345965018,paypal,mobile,US,0,budget,gold,6,5,1
1651,1651,USPS,standard,regional,6,6,0,29.0,OH,OH,17.98,10.08,6.99,0.91,0.6934523809523809,card,mobile,IN,0,budget,gold,2,1,0
1652,1652,FedEx,standard,local,5,7,2,22.0,OH,OH,995.47,924.49,8.74,62.24,0.009453861047712793,card,desktop,CA,0,budget,gold,7,5,1
1653,1653,USPS,expedited,local,2,3,1,11.0,OH,OH,589.04,539.02,13.34,36.68,0.024748617862045935,card,tablet,US,0,budget,gold,3,2,1
1654,1654,UPS,standard,regional,6,7,1,12.0,OH,OH,449.71,409.29,7.69,32.73,0.0187886339759095,paypal,mobile,US,0,budget,gold,4,4,1
1655,1655,UPS,expedited,regional,3,5,2,16.0,OH,OH,560.48,499.27,14.74,46.47,0.029523103731447915,card,mobile,US,0,budget,gold,7,5,1
1656,1656,UPS,standard,regional,6,7,1,8.0,OH,OH,606.84,547.11,8.04,51.69,0.014695399462630914,card,mobile,US,1,budget,gold,5,4,1
1657,1657,UPS,standard,national,7,8,1,4.0,OH,OH,347.0,318.12,7.69,21.19,0.02417326794920156,card,mobile,US,0,budget,gold,4,3,1
1658,1658,UPS,overnight,national,3,3,0,30.0,OH,OH,50.14,23.16,24.99,1.99,1.0790155440414506,card,desktop,US,0,budget,gold,1,1,0
1659,1659,UPS,expedited,national,4,5,1,12.0,OH,OH,65.09,49.01,12.99,3.09,0.265047949398082,card,desktop,US,0,budget,gold,1,1,1
1660,1660,UPS,standard,national,7,7,0,17.0,OH,OH,304.69,271.54,8.39,24.76,0.030897841938572587,bank,desktop,US,0,budget,gold,6,4,0
1661,1661,UPS,standard,local,5,6,1,28.0,OH,OH,127.58,114.44,6.99,6.15,0.06108004194337645,card,mobile,US,1,budget,gold,2,1,1
1662,1662,UPS,standard,local,5,6,1,24.0,OH,OH,270.88,245.37,7.69,17.82,0.03134042466479195,card,mobile,US,0,budget,gold,4,3,1
1663,1663,FedEx,standard,local,5,5,0,9.0,OH,OH,586.05,531.4,7.69,46.96,0.014471208129469327,card,mobile,US,0,budget,gold,4,4,0
1664,1664,FedEx,standard,regional,6,5,-1,27.0,OH,OH,34.12,24.92,6.99,2.21,0.2804975922953451,paypal,mobile,US,0,budget,gold,1,1,0
1665,1665,FedEx,expedited,regional,3,4,1,4.0,OH,OH,808.95,733.84,13.69,61.42,0.01865529270685708,card,tablet,US,0,budget,gold,4,3,1
1666,1666,UPS,overnight,regional,2,2,0,34.0,OH,OH,146.85,115.84,24.99,6.02,0.21572859116022097,card,mobile,US,0,budget,gold,2,2,0
1667,1667,FedEx,standard,regional,6,6,0,5.0,OH,OH,708.36,641.36,8.04,58.96,0.012535861294748658,bank,desktop,US,0,budget,gold,5,5,0
1668,1668,FedEx,standard,local,5,5,0,20.0,OH,OH,630.1,570.46,8.04,51.6,0.01409388914209585,bank,desktop,US,1,budget,gold,5,4,0
1669,1669,FedEx,standard,local,5,5,0,9.0,OH,OH,16.08,8.62,6.99,0.47,0.8109048723897913,card,mobile,US,0,budget,gold,1,1,0
1670,1670,USPS,expedited,regional,3,3,0,8.0,OH,OH,423.55,385.38,14.04,24.13,0.03643157403082672,bank,desktop,US,0,budget,gold,5,4,0
1671,1671,UPS,standard,local,5,5,0,2.0,OH,OH,654.35,595.77,8.04,50.54,0.01349514074223274,card,desktop,US,0,budget,gold,5,4,0
1672,1672,USPS,expedited,regional,3,5,2,22.0,OH,OH,280.34,244.25,13.69,22.4,0.056049129989764586,card,mobile,US,1,budget,gold,4,4,1
1673,1673,UPS,expedited,local,2,3,1,19.0,OH,OH,986.67,905.72,14.74,66.21,0.016274345272269574,bank,desktop,US,0,budget,gold,7,5,1
1674,1674,USPS,expedited,regional,3,4,1,29.0,CA,OH,566.02,506.02,14.39,45.61,0.028437611161614168,card,mobile,US,0,budget,gold,6,4,1
1675,1675,USPS,standard,regional,6,8,2,17.0,OH,OH,758.86,698.43,8.74,51.69,0.012513780908609311,card,mobile,IN,0,budget,gold,7,5,1
1676,1676,UPS,standard,local,5,5,0,33.0,OH,OH,302.82,275.2,6.99,20.63,0.025399709302325584,paypal,mobile,US,0,budget,gold,2,1,0
1677,1677,UPS,expedited,regional,3,5,2,33.0,OH,OH,376.2,334.19,13.34,28.67,0.03991741225051618,card,desktop,US,0,budget,gold,3,2,1
1678,1678,UPS,standard,local,5,7,2,13.0,OH,OH,43.97,34.73,6.99,2.25,0.2012669162107688,card,mobile,US,0,budget,gold,2,2,1
1679,1679,UPS,standard,regional,6,5,-1,24.0,OH,OH,37.09,28.1,6.99,2.0,0.2487544483985765,card,mobile,US,0,budget,gold,1,1,0
1680,1680,USPS,expedited,national,4,3,-1,25.0,OH,OH,614.95,571.88,14.39,28.68,0.025162621528992096,card,tablet,US,0,budget,gold,6,5,0
1681,1681,FedEx,expedited,regional,3,1,-2,14.0,OH,OH,153.43,130.61,12.99,9.83,0.09945639690682183,card,desktop,US,0,budget,gold,2,2,0
1682,1682,FedEx,expedited,local,2,2,0,7.0,OH,OH,262.17,235.41,13.69,13.07,0.058153859224332013,card,mobile,US,0,budget,gold,4,4,0
1683,1683,UPS,standard,national,7,8,1,28.0,OH,OH,419.67,386.95,8.04,24.68,0.020777878278847396,card,desktop,US,0,budget,gold,5,4,1
1684,1684,UPS,standard,local,5,5,0,4.0,OH,OH,589.14,540.67,8.04,40.43,0.014870438529972071,card,desktop,US,0,budget,gold,5,3,0
1685,1685,UPS,standard,regional,6,9,3,29.0,OH,OH,336.2,310.16,8.39,17.65,0.027050554552489038,card,desktop,US,0,budget,gold,6,5,1
1686,1686,UPS,standard,local,5,6,1,33.0,OH,OH,190.68,171.8,6.99,11.89,0.04068684516880093,card,mobile,US,1,budget,gold,2,2,1
1687,1687,UPS,standard,regional,6,7,1,25.0,OH,OH,108.48,99.9,0.0,8.58,0.0,bank,desktop,IN,1,budget,gold,1,1,1
1688,1688,UPS,expedited,regional,3,4,1,27.0,OH,OH,342.2,305.41,14.04,22.75,0.04597098981696735,bank,mobile,US,0,budget,gold,5,4,1
1689,1689,UPS,standard,regional,6,8,2,6.0,OH,OH,24.02,16.1,6.99,0.93,0.4341614906832298,paypal,mobile,US,1,budget,gold,1,1,1
1690,1690,UPS,expedited,regional,3,5,2,18.0,OH,OH,634.26,575.77,13.69,44.8,0.02377685534154263,card,desktop,US,0,budget,gold,4,4,1
1691,1691,FedEx,standard,regional,6,6,0,34.0,OH,OH,324.94,293.44,7.69,23.81,0.026206379498364234,card,desktop,GB,0,budget,gold,4,3,0
1692,1692,USPS,standard,regional,6,8,2,17.0,AZ,OH,529.05,487.24,7.69,34.12,0.015782776455135046,card,mobile,US,0,budget,gold,4,4,1
1693,1693,UPS,standard,local,5,7,2,23.0,OH,OH,387.29,354.84,7.69,24.76,0.021671739375493184,card,desktop,US,0,budget,gold,4,3,1
1694,1694,FedEx,standard,regional,6,5,-1,28.0,OH,OH,45.05,35.16,6.99,2.9,0.19880546075085326,card,desktop,US,0,budget,gold,2,2,0
1695,1695,UPS,standard,regional,6,5,-1,29.0,OH,OH,498.71,459.31,8.04,31.36,0.01750451764603427,card,desktop,CA,0,budget,gold,5,3,0
1696,1696,FedEx,standard,local,5,8,3,18.0,OH,OH,1016.27,934.88,8.74,72.65,0.009348793428033545,card,mobile,US,1,budget,gold,7,5,1
1697,1697,FedEx,standard,regional,6,7,1,29.0,OH,OH,748.38,685.42,8.74,54.22,0.012751305768725745,card,desktop,CA,0,budget,gold,7,5,1
1698,1698,FedEx,standard,local,5,6,1,27.0,AZ,OH,301.99,275.11,8.04,18.84,0.02922467376685689,card,mobile,US,0,budget,gold,5,3,1
1699,1699,USPS,standard,local,5,6,1,27.0,FL,OH,75.65,63.74,6.99,4.92,0.10966426106055852,paypal,mobile,US,0,budget,gold,2,1,1
1700,1700,FedEx,expedited,regional,3,3,0,21.0,OH,OH,276.76,242.02,13.34,21.4,0.05511941161887447,card,mobile,US,0,budget,gold,3,2,0
1701,1701,USPS,standard,local,5,4,-1,12.0,OH,OH,77.57,64.63,6.99,5.95,0.1081541079993811,paypal,desktop,US,0,budget,gold,2,2,0
1702,1702,FedEx,standard,local,5,5,0,9.0,OH,OH,57.76,47.27,6.99,3.5,0.14787391580283477,card,desktop,CA,0,budget,gold,1,1,0
1703,1703,FedEx,standard,local,5,6,1,28.0,OH,OH,82.72,70.73,6.99,5.0,0.09882652339884065,card,desktop,US,1,budget,gold,1,1,1
1704,1704,UPS,standard,regional,6,5,-1,24.0,OH,OH,414.56,386.48,7.34,20.74,0.018991927137238667,card,desktop,US,0,budget,gold,3,2,0
1705,1705,UPS,standard,local,5,10,5,12.0,OH,OH,606.27,563.79,7.69,34.79,0.013639830433317372,crypto,tablet,US,0,budget,gold,4,3,1
1706,1706,UPS,standard,regional,6,7,1,20.0,OH,OH,262.77,233.66,7.34,21.77,0.03141316442694513,paypal,mobile,CA,0,budget,gold,3,2,1
1707,1707,UPS,expedited,regional,3,3,0,32.0,OH,OH,326.07,291.6,13.69,20.78,0.04694787379972565,paypal,mobile,US,0,budget,gold,4,4,0
1708,1708,USPS,standard,local,5,6,1,30.0,OH,OH,222.42,199.8,6.99,15.63,0.034984984984984986,paypal,desktop,US,0,budget,gold,2,1,1
1709,1709,UPS,standard,local,5,3,-2,5.0,OH,OH,106.16,93.93,6.99,5.24,0.07441711913126796,crypto,desktop,US,0,budget,gold,1,1,0
1710,1710,USPS,standard,national,7,6,-1,24.0,OH,OH,209.68,190.24,7.69,11.75,0.040422624053826746,card,mobile,US,0,budget,gold,4,3,0
1711,1711,USPS,standard,local,5,8,3,23.0,OH,OH,54.19,43.98,6.99,3.22,0.15893587994542976,crypto,mobile,US,0,budget,gold,2,1,1
1712,1712,FedEx,expedited,regional,3,4,1,13.0,OH,OH,287.37,259.25,13.34,14.78,0.05145612343297975,card,tablet,US,0,budget,gold,3,3,1
1713,1713,USPS,overnight,regional,2,1,-1,3.0,OH,OH,232.06,196.44,25.34,10.28,0.12899613113418856,card,tablet,US,0,budget,gold,3,3,0
1714,1714,FedEx,standard,local,5,5,0,33.0,OH,OH,190.78,174.35,7.69,8.74,0.04410668196157155,card,desktop,US,0,budget,gold,4,3,0
1715,1715,UPS,standard,local,5,7,2,36.0,OH,OH,738.04,671.39,8.74,57.91,0.013017769105884806,paypal,desktop,US,1,budget,gold,7,5,1
1716,1716,UPS,standard,local,5,7,2,22.0,OH,OH,61.59,51.78,6.99,2.82,0.13499420625724218,card,mobile,IN,0,budget,gold,2,2,1
1717,1717,FedEx,standard,local,5,5,0,26.0,OH,OH,691.98,626.13,8.04,57.81,0.0128407838627761,card,desktop,US,0,budget,gold,5,4,0
1718,1718,FedEx,standard,national,7,9,2,35.0,TX,OH,57.28,47.27,6.99,3.02,0.14787391580283477,bank,mobile,US,1,budget,gold,1,1,1
1719,1719,FedEx,expedited,local,2,4,2,26.0,OH,OH,238.66,207.92,12.99,17.75,0.06247595228934206,bank,mobile,US,0,budget,gold,2,2,1
1720,1720,FedEx,standard,regional,6,6,0,22.0,OH,OH,195.58,177.85,7.34,10.39,0.04127073376440821,paypal,mobile,US,0,budget,gold,3,2,0
1721,1721,UPS,standard,national,7,7,0,19.0,OH,OH,297.91,271.87,6.99,19.05,0.025710817670210027,paypal,mobile,US,0,budget,gold,2,2,0
1722,1722,USPS,standard,local,5,8,3,24.0,OH,OH,531.95,495.3,8.74,27.91,0.017645871189178274,card,desktop,US,0,budget,gold,7,5,1
1723,1723,USPS,expedited,regional,3,4,1,36.0,OH,OH,208.74,185.19,12.99,10.56,0.07014417625141746,card,desktop,US,1,budget,gold,1,1,1
1724,1724,FedEx,standard,local,5,5,0,19.0,OH,OH,814.3,742.85,7.69,63.76,0.010352022615602073,crypto,mobile,US,0,budget,gold,4,3,0
1725,1725,UPS,standard,regional,6,6,0,32.0,OH,OH,382.07,345.49,7.34,29.24,0.021245187993863785,card,mobile,NG,0,budget,gold,3,3,0
1726,1726,UPS,standard,regional,6,7,1,8.0,OH,OH,1048.48,977.22,8.74,62.52,0.008943738359837089,card,mobile,US,0,budget,gold,7,5,1
1727,1727,UPS,expedited,regional,3,3,0,28.0,OH,OH,209.91,185.19,12.99,11.73,0.07014417625141746,paypal,mobile,US,0,budget,gold,1,1,0
1728,1728,UPS,standard,regional,6,9,3,32.0,OH,OH,504.68,466.36,8.04,30.28,0.01723990050604683,card,desktop,US,1,budget,gold,5,4,1
1729,1729,USPS,standard,local,5,4,-1,36.0,OH,OH,230.31,210.68,7.69,11.94,0.0365008543763053,paypal,mobile,US,0,budget,gold,4,4,0
