order_id,customer_id,order_total,order_subtotal,shipping_fee,tax_amount,risk_score,payment_method,device_type,ip_country,promo_used,customer_segment,loyalty_tier,gender,state,shipping_state,shipping_method,distance_band,promised_days,actual_days,items_per_order,unique_products,avg_item_price,customer_age,account_age_days,shipping_to_subtotal_ratio,tax_to_subtotal_ratio,is_fraud
606,1,23.87,15.66,6.99,1.22,9.3,card,desktop,US,0,standard,silver,Female,CO,CO,standard,local,5,4,2,1,7.83,20.246406570841888,0,0.446360153256705,0.07790549169859515,0
607,1,465.71,434.46,7.34,23.91,55.7,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,10,3,2,132.375,20.128678986995208,0,0.01689453574552318,0.055033835105648396,1
608,1,405.0,358.71,13.69,32.6,27.4,card,desktop,US,0,standard,silver,Female,CO,CO,expedited,local,2,3,4,3,113.88,20.39425051334702,18,0.03816453402469962,0.09088121323631904,0
609,1,763.76,714.01,0.0,49.75,89.3,card,mobile,US,1,standard,silver,Female,CO,CO,standard,regional,6,9,5,4,153.5275,20.11772758384668,0,0.0,0.0696768952815787,1
610,1,347.26,311.38,6.99,28.89,34.0,paypal,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,4,2,2,155.69,20.295687885010267,0,0.022448455263664978,0.09278052540304452,0
611,1,268.85,255.89,0.0,12.96,41.2,card,mobile,US,1,standard,silver,Female,CO,CO,standard,local,5,5,4,2,110.875,20.303901437371664,0,0.0,0.05064676228066748,0
612,1,132.91,116.1,6.99,9.82,11.6,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,5,2,2,58.05,20.37782340862423,12,0.060206718346253234,0.08458225667527994,0
613,1,316.8,281.23,12.99,22.58,35.1,card,desktop,US,0,standard,silver,Female,CO,TX,expedited,regional,3,4,2,2,140.615,20.50924024640657,61,0.04618995128542474,0.08029015396650427,0
614,1,280.39,256.33,8.04,16.02,28.9,card,mobile,US,1,standard,silver,Female,CO,CO,standard,national,7,7,5,4,59.68749999999999,20.372347707049965,11,0.031365817500877774,0.06249756173682363,0
615,1,686.94,637.8,9.79,39.35,73.8,card,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,7,10,5,74.144,20.32306639288159,0,0.015349639385387269,0.06169645656945752,0
616,1,266.43,237.77,7.34,21.32,38.5,bank,desktop,US,0,standard,silver,Female,CO,AZ,standard,regional,6,7,3,3,79.25666666666666,20.303901437371664,0,0.030870168650376412,0.08966648441771459,0
617,1,694.56,650.04,8.04,36.48,51.8,card,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,7,5,5,130.00799999999998,20.569472963723477,82,0.01236846963263799,0.05611962340779029,0
618,1,328.53,294.39,6.99,27.15,48.6,card,mobile,US,1,standard,silver,Female,CO,CO,standard,national,7,7,2,2,147.195,20.268309377138944,0,0.02374401304392133,0.09222460002038113,0
619,1,293.06,271.11,7.34,14.61,59.0,card,mobile,US,1,standard,silver,Female,CO,AZ,standard,national,7,10,3,3,90.37,20.386036960985628,15,0.02707388145033381,0.05388956512116853,1
620,1,437.04,388.36,13.69,34.99,44.7,card,desktop,US,0,standard,silver,Female,CO,CO,expedited,local,2,4,4,3,114.43333333333334,20.123203285420946,0,0.03525079822844783,0.09009681738593059,0
621,1,55.14,44.12,7.34,3.68,5.6,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,7,3,3,14.706666666666665,20.550308008213552,75,0.16636446056210336,0.08340888485947417,0
622,1,455.13,409.36,12.99,32.78,64.0,card,mobile,US,1,standard,silver,Female,CO,CO,expedited,local,2,2,2,1,204.68,20.27104722792608,0,0.031732460426030874,0.08007621653312488,0
623,1,937.55,868.47,8.39,60.69,88.0,paypal,tablet,CA,0,standard,silver,Female,CO,CO,standard,regional,6,8,6,2,144.745,20.536618754277892,70,0.009660667610855874,0.0698815157691112,0
624,1,235.01,212.19,7.34,15.48,37.2,card,mobile,US,1,standard,silver,Female,CO,CO,standard,local,5,4,3,1,70.73,20.33675564681725,0,0.03459163956831142,0.07295348508412272,0
625,1,568.07,527.65,8.04,32.38,46.0,bank,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,6,5,4,99.575,20.1533196440794,0,0.01523737325878897,0.06136643608452574,0
626,1,465.24,429.78,8.04,27.42,27.4,paypal,desktop,US,1,standard,silver,Female,CO,CO,standard,local,5,6,5,4,75.1075,20.435318275154003,34,0.01870724556749965,0.06380008376378613,0
627,1,127.73,109.19,12.99,5.55,7.9,card,mobile,US,0,standard,silver,Female,CO,CO,expedited,national,4,6,1,1,109.19,20.514715947980836,62,0.11896693836431908,0.05082883047898159,0
628,1,102.04,87.73,6.99,7.32,18.4,paypal,mobile,US,1,standard,silver,Female,CO,CO,standard,national,7,7,1,1,87.73,20.251882272416154,0,0.07967627949390174,0.08343782058588851,0
629,1,126.17,110.24,7.69,8.24,11.2,paypal,desktop,US,0,standard,silver,Female,CO,CO,standard,national,7,8,4,2,24.009999999999998,20.161533196440793,0,0.06975689404934689,0.07474600870827286,0
630,1,202.18,176.0,12.99,13.19,21.6,bank,mobile,US,1,standard,silver,Female,CO,CO,expedited,national,4,7,2,1,88.0,20.093086926762492,0,0.07380681818181818,0.07494318181818181,1
631,1,266.56,240.53,6.99,19.04,8.6,paypal,tablet,US,0,standard,silver,Female,CO,CO,standard,national,7,7,1,1,240.53,20.555783709787818,77,0.029060824013636553,0.07915852492412588,0
632,1,40.41,31.12,6.99,2.3,7.6,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,8,1,1,31.12,20.418891170431213,28,0.22461439588688947,0.07390745501285347,0
633,1,213.4,195.65,6.99,10.76,34.7,card,mobile,US,1,standard,silver,Female,CO,CO,standard,local,5,6,1,1,195.65,20.15879534565366,0,0.03572706363404038,0.0549961666240736,0
634,1,55.85,46.32,6.99,2.54,10.7,paypal,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,4,2,1,23.16,20.21902806297057,0,0.15090673575129535,0.05483592400690846,0
635,1,318.76,286.27,6.99,25.5,14.1,card,desktop,US,0,standard,silver,Female,CO,CO,standard,local,5,5,1,1,286.27,20.4435318275154,36,0.024417507947043005,0.08907674572955603,0
636,1,819.05,760.77,8.04,50.24,84.5,paypal,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,5,5,3,149.70333333333335,20.292950034223136,0,0.010568240072558065,0.06603835587628325,0
637,1,132.23,97.16,26.04,9.03,4.6,bank,mobile,US,0,standard,silver,Female,CO,CO,overnight,national,3,5,5,4,20.355,20.45722108145106,41,0.2680115273775216,0.09293948126801152,0
638,1,94.89,83.33,6.99,4.57,9.7,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,8,1,1,83.33,20.416153319644078,26,0.08388335533421337,0.054842193687747516,0
639,1,290.76,260.63,14.39,15.74,58.8,card,mobile,CA,0,standard,silver,Female,CO,CO,expedited,local,2,2,6,3,60.14666666666667,20.254620123203285,0,0.05521237002647431,0.06039212676975022,0
640,1,504.89,449.36,14.74,40.79,80.6,bank,mobile,US,1,standard,silver,Female,CO,WA,expedited,local,2,3,7,5,67.788,20.257357973990416,0,0.032802207584119634,0.09077354459675983,0
641,1,561.18,509.62,8.04,43.52,52.6,card,mobile,US,0,standard,silver,Female,CO,CO,standard,national,7,8,5,4,93.005,20.399726214921287,21,0.01577646089242965,0.0853969624426043,0
642,1,444.87,402.56,9.09,33.22,62.8,card,mobile,US,1,standard,silver,Female,CO,CO,standard,local,5,5,8,4,57.144999999999996,20.334017796030118,0,0.022580484896661368,0.0825218600953895,0
643,1,489.03,450.31,8.04,30.68,72.0,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,10,5,4,89.4775,20.366872005475702,8,0.017854366991627988,0.06813084319690879,1
644,1,402.0,355.22,25.69,21.09,47.8,card,mobile,US,0,standard,silver,Female,CO,CO,overnight,regional,2,1,4,2,88.805,20.306639288158795,0,0.07232137830077136,0.059371657001294965,0
645,1,807.42,757.78,9.79,39.85,87.4,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,8,10,5,66.74,20.27652292950034,0,0.0129193169521497,0.0525878223231017,0
646,1,1294.56,1194.12,8.74,91.7,97.8,card,mobile,US,1,standard,silver,Female,CO,CO,standard,local,5,7,7,5,160.304,20.528405201916495,67,0.007319197400596256,0.07679295213211404,0
647,1,281.81,258.78,7.69,15.34,27.1,card,desktop,US,0,standard,silver,Female,CO,CO,standard,national,7,10,4,3,61.89333333333334,20.317590691307323,0,0.029716361388051633,0.059278151325450196,1
648,1,219.81,195.65,12.99,11.17,13.0,card,desktop,US,1,standard,silver,Female,CO,CO,expedited,local,2,3,1,1,195.65,20.531143052703626,68,0.06639407104523383,0.05709174546383849,0
649,1,548.13,511.61,8.74,27.78,51.0,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,6,7,5,90.482,20.39151266255989,18,0.01708332518910889,0.05429917319833467,0
650,1,277.71,242.55,13.34,21.82,21.2,bank,mobile,US,0,standard,silver,Female,CO,CO,expedited,local,2,4,3,2,87.935,20.309377138945926,0,0.05499896928468357,0.08996083281797568,0
651,1,168.98,148.06,6.99,13.93,36.5,paypal,mobile,CA,0,standard,silver,Female,CO,CO,standard,local,5,4,2,2,74.03,20.197125256673512,0,0.04721059030122923,0.09408347967040388,0
652,1,135.59,119.22,7.34,9.03,47.0,card,desktop,US,1,standard,silver,Female,CO,IL,standard,regional,6,6,3,2,37.08,20.22450376454483,0,0.061566851199463174,0.07574232511323603,0
653,1,796.88,742.19,8.74,45.95,70.8,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,6,7,4,90.83,20.49555099247091,55,0.011775960333607297,0.061911370403804955,0
654,1,16.38,8.68,6.99,0.71,21.1,card,desktop,BR,0,standard,silver,Female,CO,CO,standard,national,7,6,1,1,8.68,20.317590691307323,0,0.805299539170507,0.08179723502304147,0
655,1,120.79,100.16,12.99,7.64,18.3,card,mobile,US,0,standard,silver,Female,CO,CO,expedited,national,4,4,2,2,50.08,20.17248459958932,0,0.12969249201277955,0.0762779552715655,0
656,1,121.18,104.86,7.69,8.63,31.1,card,desktop,CA,0,standard,silver,Female,CO,CO,standard,regional,6,7,4,3,29.316666666666666,20.216290212183434,0,0.07333587640663743,0.08230020980354759,0
657,1,80.76,75.53,0.0,5.23,6.9,card,desktop,US,1,standard,silver,Female,CO,CO,standard,local,5,8,3,2,22.21,20.517453798767967,63,0.0,0.06924400900304516,1
658,1,269.15,239.92,12.99,16.24,27.8,bank,mobile,US,1,standard,silver,Female,CO,CO,expedited,regional,3,2,2,1,119.96,20.150581793292265,0,0.054143047682560855,0.06768922974324774,0
659,1,774.79,713.73,14.39,46.67,76.4,bank,mobile,US,0,standard,silver,Female,CO,CO,expedited,local,2,2,6,5,136.524,20.147843942505133,0,0.020161685791545824,0.06538887254283833,0
660,1,693.17,649.64,8.04,35.49,91.4,card,mobile,GB,0,standard,silver,Female,CO,CO,standard,national,7,7,5,3,116.69666666666666,20.139630390143736,0,0.012376085216427558,0.05463025675758882,0
661,1,467.83,434.28,7.34,26.21,58.4,paypal,mobile,US,1,standard,silver,Female,CO,CO,standard,local,5,5,3,3,144.76,20.150581793292265,0,0.016901538178133925,0.060352767799576316,0
662,1,826.28,774.92,8.04,43.32,75.6,card,desktop,US,0,standard,silver,Female,CO,CO,standard,local,5,6,5,4,140.2225,20.39425051334702,18,0.010375264543436742,0.05590254477881588,0
663,1,70.4,60.28,6.99,3.13,6.6,card,tablet,US,0,standard,silver,Female,CO,CO,standard,regional,6,9,2,1,30.14,20.418891170431213,28,0.11595885865958859,0.05192435301924353,0
664,1,16.36,8.68,6.99,0.69,6.8,card,mobile,US,0,standard,silver,Female,CO,CO,standard,national,7,8,1,1,8.68,20.399726214921287,20,0.805299539170507,0.07949308755760369,0
665,1,527.79,484.32,8.74,34.73,34.1,paypal,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,9,7,5,93.404,20.424366872005475,29,0.018045920052857614,0.07170878757846051,0
666,1,183.54,163.05,6.99,13.5,11.1,paypal,mobile,US,1,standard,silver,Female,CO,CO,standard,local,5,5,1,1,163.05,20.476386036960985,49,0.042870285188592455,0.08279668813247469,0
667,1,25.43,17.36,6.99,1.08,13.3,card,desktop,US,1,standard,silver,Female,CO,CO,standard,regional,6,6,2,1,8.68,20.32306639288159,0,0.4026497695852535,0.062211981566820285,0
668,1,40.55,31.87,6.99,1.69,14.2,paypal,mobile,US,1,standard,silver,Female,CO,CO,standard,local,5,4,1,1,31.87,20.295687885010267,0,0.21932852212111703,0.05302792594916849,0
669,1,753.81,717.26,0.0,36.55,91.4,card,desktop,US,1,standard,silver,Female,CO,NY,standard,regional,6,7,5,3,139.75333333333333,20.413415468856947,25,0.0,0.05095781167219697,0
670,1,369.44,339.33,12.99,17.12,17.5,card,desktop,US,0,standard,silver,Female,CO,CO,expedited,local,2,2,2,2,169.66500000000002,20.577686516084874,85,0.03828131906993193,0.050452362007485346,0
671,1,95.58,77.79,12.99,4.8,9.8,paypal,desktop,US,0,standard,silver,Female,CO,CO,expedited,local,2,3,2,2,38.895,20.309377138945926,0,0.1669880447358272,0.061704589278827604,0
672,1,947.49,867.95,9.09,70.45,91.2,paypal,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,5,8,4,103.32,20.27104722792608,0,0.010472953511146955,0.0811682700616395,0
673,1,809.95,745.49,8.39,56.07,72.1,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,7,6,5,107.098,20.520191649555098,64,0.011254342781257965,0.07521227648928892,0
674,1,477.12,432.63,8.04,36.45,57.1,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,5,5,4,105.9875,20.268309377138944,0,0.018584009430691353,0.08425213230705222,0
675,1,452.3,412.02,8.74,31.54,56.5,card,desktop,US,1,standard,silver,Female,CO,CO,standard,regional,6,9,7,5,73.312,20.177960301163587,0,0.021212562496966167,0.07654968205426921,1
676,1,466.46,429.3,8.04,29.12,25.6,card,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,8,5,3,87.54666666666667,20.4435318275154,36,0.018728162124388537,0.06783135336594456,0
677,1,522.52,477.08,13.69,31.75,20.0,bank,desktop,US,0,standard,silver,Female,CO,CO,expedited,regional,3,5,4,2,119.27,20.553045859000683,76,0.028695396998406977,0.0665506833235516,0
678,1,421.62,378.39,7.69,35.54,52.7,card,desktop,US,1,standard,silver,Female,CO,CO,standard,regional,6,5,4,3,110.37333333333333,20.11772758384668,0,0.02032294722376384,0.0939242580406459,0
679,1,800.37,725.27,8.39,66.71,92.4,card,mobile,US,1,standard,silver,Female,CO,CO,standard,regional,6,11,6,4,117.2525,20.56399726214921,80,0.011568105670991494,0.09197953865457002,1
680,1,216.52,192.68,7.69,16.15,11.7,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,6,4,3,54.526666666666664,20.49828884325804,56,0.039910732821258045,0.08381772887689433,0
681,1,38.81,23.94,12.99,1.88,3.9,card,desktop,US,0,standard,silver,Female,CO,CO,expedited,regional,3,4,2,1,11.97,20.45448323066393,41,0.5426065162907268,0.0785296574770259,0
682,1,145.07,129.06,6.99,9.02,6.4,card,desktop,US,0,standard,silver,Female,CO,CO,standard,national,7,8,2,1,64.53,20.45448323066393,40,0.05416085541608554,0.06988997365566403,0
683,1,488.72,457.24,0.0,31.48,60.9,card,tablet,US,1,standard,silver,Female,CO,CO,standard,local,5,7,10,5,57.158,20.298425735797398,0,0.0,0.06884786982766163,0
684,1,219.29,197.19,6.99,15.11,11.9,card,mobile,US,0,standard,silver,Female,CO,CO,standard,national,7,7,2,2,98.595,20.476386036960985,49,0.03544804503270957,0.07662660378315331,0
685,1,43.27,28.1,12.99,2.18,7.7,bank,mobile,NG,0,standard,silver,Female,CO,CO,expedited,regional,3,5,1,1,28.1,20.4435318275154,36,0.46227758007117437,0.07758007117437722,0
686,1,380.22,338.62,14.04,27.56,37.8,card,tablet,US,0,standard,silver,Female,CO,CO,expedited,national,4,5,5,3,90.25999999999999,20.317590691307323,0,0.04146240623707991,0.08138916779871241,0
687,1,436.95,390.41,13.69,32.85,61.9,card,mobile,US,1,standard,silver,Female,CO,CO,expedited,regional,3,3,4,3,102.36,20.334017796030118,0,0.03506570016136881,0.08414231192848544,0
688,1,43.73,28.1,12.99,2.64,5.3,card,mobile,US,0,standard,silver,Female,CO,CO,expedited,regional,3,5,1,1,28.1,20.56399726214921,81,0.46227758007117437,0.09395017793594305,0
689,1,892.18,820.09,0.0,72.09,99.1,card,desktop,IN,1,standard,silver,Female,CO,CA,expedited,regional,3,5,8,4,77.94,20.194387405886378,0,0.0,0.08790498603811776,0
690,1,612.13,561.55,7.34,43.24,41.6,card,desktop,US,0,standard,silver,Female,CO,CO,standard,local,5,7,3,3,187.1833333333333,20.435318275154003,34,0.013070964295254207,0.07700115751046212,0
691,1,164.31,143.04,12.99,8.28,29.3,card,mobile,US,1,standard,silver,Female,CO,CO,expedited,national,4,4,1,1,143.04,20.301163586584533,0,0.09081375838926176,0.057885906040268456,0
692,1,868.57,796.44,8.74,63.39,72.0,paypal,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,7,7,4,107.88999999999999,20.511978097193705,61,0.010973833559339058,0.07959168298930239,0
693,1,391.49,355.31,8.04,28.14,24.2,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,6,5,3,77.41666666666667,20.577686516084874,85,0.022628127550589624,0.0791984464270637,0
694,1,1059.25,971.99,14.74,72.52,94.8,card,desktop,US,0,standard,silver,Female,CO,CO,expedited,regional,3,7,7,5,120.532,20.10677618069815,0,0.015164765069599481,0.07460982108869432,1
695,1,243.91,218.38,6.99,18.54,23.5,card,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,7,2,2,109.19,20.216290212183434,0,0.03200842568000733,0.08489788442165033,0
696,1,130.33,114.43,6.99,8.91,6.0,paypal,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,8,2,2,57.215,20.569472963723477,82,0.0610853797081185,0.07786419645197937,1
697,1,941.92,853.18,8.74,80.0,84.7,card,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,6,7,5,102.44800000000001,20.38877481177276,16,0.010244028223821469,0.09376684873063129,0
698,1,617.93,549.91,25.69,42.33,72.9,card,mobile,US,0,standard,silver,Female,CO,CO,overnight,local,1,3,4,3,106.46999999999998,20.093086926762492,0,0.0467167354658035,0.07697623247440491,1
699,1,904.85,842.26,9.09,53.5,88.3,paypal,desktop,US,0,standard,silver,Female,CO,CA,standard,regional,6,9,8,5,115.55799999999999,20.56125941136208,80,0.010792391897988744,0.06351957827749151,1
700,1,770.25,688.94,26.74,54.57,85.2,card,mobile,US,0,standard,silver,Female,CO,CO,overnight,local,1,6,7,4,105.995,20.334017796030118,0,0.03881324933956513,0.07920863935901529,1
701,1,985.02,910.32,27.79,46.91,94.4,card,mobile,US,0,standard,silver,Female,CO,CO,overnight,regional,2,3,10,5,107.032,20.10130047912389,0,0.030527726513753402,0.05153132964232357,0
702,1,1242.57,1133.29,9.44,99.84,97.8,card,desktop,US,0,standard,silver,Female,CO,CO,standard,local,5,5,9,4,111.7025,20.216290212183434,0,0.008329730254392079,0.08809748608035013,0
703,1,1019.81,953.7,8.74,57.37,93.7,card,tablet,US,0,standard,silver,Female,CO,CO,standard,regional,6,9,7,5,153.78,20.150581793292265,0,0.009164307434203628,0.060155185068679874,1
704,1,167.4,150.87,6.99,9.54,7.8,paypal,desktop,US,1,standard,silver,Female,CO,CO,standard,regional,6,7,2,2,75.435,20.528405201916495,67,0.04633127858421157,0.06323324716643468,0
705,1,216.99,182.82,24.99,9.18,26.6,card,mobile,GB,0,standard,silver,Female,CO,CO,overnight,local,1,2,2,2,91.41,20.501026694045173,57,0.1366918280275681,0.05021332458155563,0
706,1,509.4,470.21,8.39,30.8,89.5,card,desktop,IN,1,standard,silver,Female,CO,IL,standard,regional,6,7,6,5,91.918,20.421629021218344,28,0.017843091384700454,0.06550264775313158,0
707,1,272.68,246.96,13.34,12.38,32.4,card,mobile,US,0,standard,silver,Female,CO,CO,expedited,national,4,4,3,3,82.32000000000001,20.257357973990416,0,0.05401684483317136,0.050129575639779725,0
708,1,141.68,125.88,7.34,8.46,21.6,card,tablet,BR,1,standard,silver,Female,CO,CO,standard,regional,6,6,3,2,48.14,20.56125941136208,79,0.05830950111217032,0.06720686367969496,0
709,1,114.01,101.27,6.99,5.75,10.6,bank,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,5,1,1,101.27,20.213552361396303,0,0.06902340278463513,0.05677890787005036,0
710,1,30.06,21.95,6.99,1.12,2.1,bank,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,7,2,2,10.975,20.462696783025326,43,0.3184510250569476,0.051025056947608206,0
711,1,51.17,40.62,6.99,3.56,72.2,crypto,mobile,US,0,standard,silver,Female,CO,CO,standard,national,7,7,2,1,20.31,20.344969199178646,0,0.172082717872969,0.08764155588380108,0
712,1,472.56,440.81,7.34,24.41,32.4,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,6,3,3,146.93666666666667,20.44626967830253,38,0.016651164900977747,0.05537533177559493,0
713,1,604.82,549.43,8.39,47.0,82.1,crypto,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,8,6,4,76.1175,20.50924024640657,61,0.015270371111879587,0.08554319931565442,0
714,1,79.76,67.46,7.69,4.61,15.4,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,6,4,3,16.626666666666665,20.128678986995208,0,0.11399347761636527,0.06833679217313965,0
715,1,78.61,65.02,7.69,5.9,18.1,card,mobile,US,0,standard,silver,Female,CO,CA,standard,national,7,8,4,2,16.255,20.57494866529774,85,0.11827130113811136,0.09074131036604123,0
